1100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1018;Albergo La Lampara;3;37;Swanson;29/6/2015;2;Maynard;19/4/2015;8;Adkins;21/6/2015;10;Landry;25/5/2016;5;Sexton;25/12/2016;8;Mathews;16/3/2017;7;Finch;24/5/2015;2;Lawrence;28/5/2016;8;Walter;7/7/2015;6;Mckay;11/5/2015;9;Fields;16/3/2016;2;Horne;25/9/2016;3;Nixon;9/8/2016;7;Sanford;2/9/2015;3;Daugherty;16/1/2017;1;Sosa;16/8/2016;7
1019;B&B Airone;2;43;Reid;5/11/2016;2;Walters;20/12/2015;10;Strong;4/12/2016;1;Petersen;18/5/2015;5;Vargas;8/10/2015;2;Padilla;15/6/2016;6;Wilkins;19/10/2015;3;Carver;1/7/2015;6;Alvarado;24/7/2016;5;Wyatt;11/8/2015;7;Pickett;26/11/2015;1;Barry;24/5/2015;6;Hatfield;14/5/2016;4;Mitchell;1/6/2015;5;Haley;15/8/2016;2;Swanson;2/4/2016;6
1020;Hotel Arenella;1;56;Hardin;7/12/2015;7;Jordan;28/7/2015;3;Rush;1/5/2015;10;Le;23/5/2016;9;Price;27/6/2015;4;Cox;18/1/2016;5;Higgins;23/2/2017;6;Espinoza;10/6/2015;2;Fuentes;21/12/2016;10;Faulkner;9/6/2015;10;Campos;14/6/2015;8;Madden;30/4/2015;7;Jenkins;27/1/2016;1;Vasquez;20/2/2016;8;Little;27/1/2017;2;Palmer;21/2/2016;3
1023;Giglio's Residence;1;53;Ramsey;2/5/2016;4;Harrell;30/6/2016;4;Bishop;12/12/2016;1;Ray;16/1/2016;7;Larsen;29/4/2015;7;Barnes;16/10/2015;4;Townsend;20/10/2015;9;Cohen;17/6/2015;10;David;14/7/2016;10;Mathews;14/8/2016;6;Tyler;17/1/2017;5;Lester;25/6/2016;2;Mccormick;27/3/2016;6;Mosley;22/10/2016;8;Young;12/5/2015;8;Haley;28/8/2016;8
1024;Hotel Bahamas;3;55;Wood;5/5/2015;10;Richards;17/4/2016;8;Kerr;16/6/2015;2;Blanchard;23/10/2016;2;Sears;8/11/2016;10;Cherry;5/4/2016;5;Olsen;22/9/2016;7;Calhoun;16/7/2016;9;Marks;26/3/2017;9;Pollard;25/10/2016;5;Branch;30/5/2015;6;Kerr;12/9/2016;6;Becker;28/11/2015;8;Vega;15/7/2015;3;Byers;24/1/2016;8;Lindsay;17/4/2016;8
1025;B & B La Rosada;2;50;Griffith;3/9/2016;6;Terry;23/4/2015;8;Knapp;17/1/2016;7;Foley;25/2/2016;2;Herring;25/10/2015;6;Walker;7/11/2016;6;Kinney;9/7/2016;8;Crawford;26/4/2016;3;Marquez;30/3/2017;8;Reyes;28/3/2016;6;Patterson;27/5/2016;4;Spears;23/9/2016;6;Franklin;12/6/2016;10;Valenzuela;5/4/2016;10;Pruitt;24/3/2016;5;Odonnell;8/8/2015;9
1027;Hotel Monticello;5;14;Lloyd;5/4/2016;7;Mosley;3/5/2015;7;Phillips;16/6/2016;1;Hendrix;14/8/2015;8;Blake;29/8/2016;3;Mccarthy;22/10/2016;6;Knox;19/11/2015;9;Pugh;17/10/2015;3;Mullen;11/11/2015;10;Newman;26/2/2016;9;Donovan;10/7/2016;1;Patterson;7/10/2016;5;Duncan;16/12/2016;5;Woodward;23/10/2015;9;Jacobs;11/3/2016;10;Aguilar;23/12/2016;6
1028;Albergo Milena Pianosa;3;19;Miranda;29/12/2015;1;Bowman;30/3/2016;2;Travis;29/7/2016;10;Welch;10/12/2016;5;Mcpherson;21/11/2015;4;William;30/10/2016;6;Blake;8/12/2016;2;Ramirez;1/6/2015;5;Strong;17/6/2016;7;Moreno;12/6/2016;3;Roach;29/9/2015;5;Garner;2/1/2016;6;Schultz;22/8/2016;1;Reilly;21/4/2016;8;Leon;30/7/2015;10;Schwartz;17/1/2017;8
1029;Pensione Milena Pianosa;4;19;Estrada;14/4/2016;10;Barrera;5/9/2016;5;Page;1/3/2016;9;Mays;27/3/2016;9;Hart;1/1/2017;7;Donaldson;3/1/2017;3;Alford;7/5/2015;10;Haney;10/6/2015;4;Barron;30/3/2016;7;Oneil;17/5/2016;9;Winters;23/12/2015;1;Porter;11/2/2017;2;Schneider;11/2/2016;7;Erickson;24/12/2015;8;Dawson;19/10/2016;10;Beach;10/11/2016;3
1030;Hotel Villa Rita;2;58;Mercer;7/1/2017;7;Frost;6/5/2015;3;Walters;27/8/2016;6;Allison;3/9/2015;1;Dotson;14/11/2015;10;Russell;4/12/2015;7;Kidd;31/10/2015;3;Talley;10/8/2016;10;Blankenship;9/4/2016;8;Justice;1/5/2015;7;Raymond;7/8/2015;1;Nunez;20/7/2015;8;Hart;9/3/2016;1;Davidson;22/7/2016;1;Carter;12/2/2017;7;Hamilton;6/2/2016;9
1031;Hotel Aurora;5;47;Gutierrez;20/7/2015;8;Kim;19/2/2017;2;Reid;27/11/2016;9;Odonnell;12/4/2016;3;Lynn;16/2/2016;8;Parsons;11/8/2015;4;Andrews;7/9/2016;6;Mcgowan;3/12/2016;2;Grant;16/6/2015;1;Frost;9/10/2015;1;Contreras;25/5/2015;2;Cunningham;10/5/2015;3;Mann;5/10/2015;10;Weber;12/4/2015;1;Lowe;11/9/2015;2;Tillman;24/7/2016;5
1032;Hotel Belvedere;5;71;Maxwell;29/3/2017;5;Compton;29/5/2015;6;Davidson;11/9/2016;2;Fry;3/4/2016;9;Bowen;8/5/2015;2;Hansen;25/6/2015;3;Ferrell;11/6/2015;3;Clarke;1/2/2016;1;James;14/11/2016;7;Branch;4/5/2016;10;Compton;18/3/2016;5;Nguyen;22/1/2016;4;Hendricks;6/5/2016;10;Alford;11/2/2017;8;Glenn;12/7/2015;3;Morrison;21/12/2016;7
1033;Il Perseo;3;69;Dudley;19/11/2016;4;Conrad;8/2/2017;9;Pacheco;9/12/2016;1;Dillard;28/3/2016;2;Barker;29/12/2015;5;Bray;24/3/2017;7;Mccarty;18/4/2016;6;Huffman;12/1/2016;1;Cook;3/12/2015;2;Wallace;18/6/2015;1;Roman;19/1/2017;6;Lowe;1/11/2015;4;Frederick;29/7/2016;1;Farmer;18/3/2016;6;Ross;22/12/2016;8;Ray;15/7/2016;6
1034;Hotel Sardi;2;68;Shaffer;21/1/2016;4;Riggs;21/11/2015;5;Bell;6/3/2017;7;Kennedy;25/12/2015;9;Riggs;12/7/2015;8;Vincent;29/12/2016;2;White;6/12/2015;3;Quinn;26/11/2016;5;Craig;28/2/2017;6;Mendez;4/6/2015;4;Wheeler;6/10/2016;7;Mcmillan;14/8/2016;5;Olsen;13/5/2016;10;Williams;9/9/2016;2;Kaufman;4/5/2016;9;Cohen;30/1/2017;5
1036;Dependance n.37;2;98;Russell;4/5/2016;1;Allison;1/12/2016;6;Petersen;26/9/2016;2;Hays;17/1/2016;10;Bailey;29/12/2015;7;Bernard;26/8/2016;6;Dalton;10/5/2015;2;Alford;3/12/2015;2;Mosley;12/3/2017;7;Beach;15/3/2017;7;Holt;29/10/2015;5;Burks;2/2/2017;10;Scott;20/6/2016;2;Edwards;22/1/2016;7;Brewer;6/4/2017;6;Salinas;13/2/2017;8
1037;Calello;2;89;Casey;13/1/2017;10;Stein;23/9/2015;1;Bowers;26/9/2016;1;Rocha;22/4/2016;1;Lloyd;7/5/2016;1;Park;21/6/2016;9;Fitzpatrick;31/10/2015;8;Valdez;13/1/2016;4;Holland;11/3/2017;5;Dean;18/6/2016;4;Hodge;5/12/2016;4;Osborne;1/8/2015;6;Schwartz;4/8/2015;4;Terry;17/12/2015;4;Skinner;9/9/2015;3;Rhodes;26/5/2016;7
1038;Da Angiolina;5;85;Kline;30/3/2016;3;Roberson;11/1/2016;2;Hood;1/4/2016;8;May;2/6/2015;3;Stafford;31/8/2015;10;Stuart;12/3/2017;9;Massey;15/4/2015;7;Lang;16/3/2016;1;Cooper;8/7/2015;6;Downs;14/11/2016;8;Gaines;29/10/2016;2;Pollard;26/6/2015;3;Compton;22/10/2016;4;Roach;25/7/2015;2;Ingram;2/4/2017;6;Hicks;1/6/2016;9
1039;Hotel Il Veliero;5;18;Mcknight;4/6/2015;6;Kim;2/7/2015;10;Preston;23/7/2016;2;Norton;5/9/2015;7;Campos;28/12/2015;6;Battle;15/4/2015;10;Landry;9/12/2015;4;Peters;1/3/2017;8;Kelly;10/1/2017;5;Barry;10/6/2016;8;Duran;30/9/2016;8;Swanson;12/4/2015;6;Ortega;10/1/2016;4;Velasquez;5/12/2015;10;Rojas;13/3/2016;1;Buckley;14/10/2016;5
1040;Hotel Da Giacomino;1;77;Manning;7/7/2015;1;Maynard;14/9/2016;7;Mullen;8/9/2015;3;Rojas;26/3/2017;6;Logan;30/12/2015;2;Jordan;13/3/2017;10;Gonzales;21/9/2016;9;Emerson;9/11/2015;7;Harris;26/6/2015;2;Boyer;19/2/2017;2;Nichols;17/12/2016;9;Hutchinson;3/2/2016;4;Ewing;27/9/2016;9;Macdonald;5/11/2015;3;Byers;15/8/2016;6;Byrd;9/6/2016;6
1041;Villa dei Limoni;3;78;Dixon;18/2/2016;1;Turner;7/3/2017;5;Huff;9/10/2015;10;Kerr;12/4/2016;10;Middleton;27/3/2016;6;Cox;11/5/2016;7;Valentine;17/7/2016;4;Gilmore;13/6/2015;1;Humphrey;9/12/2015;2;Gaines;6/7/2016;4;Soto;8/10/2016;9;Wooten;28/12/2015;10;Cook;19/7/2016;4;West;8/10/2016;1;Caldwell;5/5/2015;10;Sosa;11/8/2015;1
1042;Hotel Montemerlo;5;41;Snow;15/3/2016;8;Allen;18/12/2015;3;Parrish;25/12/2015;1;Johns;13/4/2016;10;Avila;1/9/2015;3;Rios;5/10/2015;5;Fry;22/11/2016;8;Faulkner;26/7/2015;5;Strong;4/3/2017;5;Roberts;23/4/2015;6;Daugherty;30/7/2016;8;Ray;9/6/2016;9;Melton;5/11/2015;3;Delaney;1/2/2017;1;Rose;13/11/2015;8;Wilson;13/6/2016;9
1044;Hotel Anna;1;92;Hines;8/6/2016;1;Deleon;16/7/2016;8;Hopper;23/8/2015;4;Reyes;28/9/2015;9;Webster;11/6/2016;2;Albert;4/1/2016;4;Pate;5/2/2016;1;Carey;20/4/2015;6;Good;28/6/2016;2;Woodward;9/10/2016;6;Delaney;20/6/2015;2;Larsen;8/3/2016;2;Galloway;6/2/2017;2;Boyer;1/8/2015;5;Thompson;26/9/2016;2;Glass;21/11/2016;10
1045;Hotel Barsalini;5;61;Allen;16/1/2016;6;Levine;22/3/2017;7;Farmer;18/7/2015;3;Albert;26/8/2015;10;Pratt;25/10/2015;7;Bowen;12/7/2016;10;Pugh;17/1/2016;1;Vang;23/7/2015;3;Pena;24/5/2016;10;Barr;30/12/2016;3;Sykes;27/9/2015;2;Branch;15/6/2016;6;Fowler;4/7/2015;7;Alvarez;1/2/2017;3;Mcclure;25/1/2017;1;Bass;22/10/2015;8
1046;Hotel Alma;4;12;Glover;12/6/2015;2;Mccarty;3/4/2016;6;Harrington;6/1/2016;10;Roman;2/2/2016;8;Boone;7/12/2016;9;Yates;2/4/2016;3;Vinson;27/2/2016;8;Middleton;27/1/2017;9;Sherman;15/4/2016;3;Solis;9/12/2016;4;Nicholson;22/3/2016;5;Calderon;22/12/2015;5;Morgan;21/6/2015;9;Wilkinson;18/8/2015;7;Marks;3/3/2017;7;Sanders;6/5/2016;5
1047;Valle Dei Mulini;5;99;Campos;19/12/2015;1;Farley;23/1/2017;3;Foster;18/1/2016;2;Vargas;30/8/2016;5;Roth;16/2/2016;8;Stanley;31/12/2015;6;Robbins;16/12/2015;10;Barron;4/11/2016;2;Wiley;12/12/2015;8;Chan;14/7/2016;2;Noel;4/8/2016;9;Gibson;10/10/2015;8;Maldonado;8/9/2016;4;Patterson;15/10/2015;7;Aguirre;14/11/2015;6;Campos;28/3/2016;9
1051;Locanda Dell'Amicizia;4;87;Bond;12/11/2016;5;Green;23/11/2016;4;Vazquez;17/4/2015;2;Hickman;20/9/2016;6;Carpenter;3/12/2016;4;Burnett;1/1/2016;6;Newman;21/6/2016;9;Hampton;8/2/2017;7;Langley;12/11/2015;5;Nelson;23/1/2017;3;Mccormick;23/12/2016;10;Rose;2/11/2015;5;Grimes;17/2/2017;1;Roy;24/11/2016;7;Delgado;16/1/2016;5;Rowland;26/6/2016;5
1053;da fine;3;18;Beck;28/11/2015;3;Burgess;27/3/2016;3;French;18/4/2016;6;Mcgowan;12/3/2016;10;Castro;16/4/2016;3;Bullock;15/7/2016;6;Meyers;14/5/2016;10;Erickson;7/4/2015;1;Mcgowan;13/1/2016;6;Bass;1/6/2015;7;Dixon;16/11/2016;8;Curry;16/10/2015;3;Patterson;8/1/2017;7;Sandoval;11/12/2015;1;Knowles;18/8/2016;1;Rice;15/11/2016;1
1055;stanza 2;5;35;Middleton;17/5/2016;7;Ferguson;7/6/2015;3;Finch;11/1/2016;9;Molina;29/4/2016;7;Velazquez;30/4/2015;6;Willis;8/2/2017;4;Terry;16/6/2015;4;Little;5/12/2016;10;Parsons;16/4/2016;10;Miller;6/12/2016;10;Blackburn;19/4/2016;7;Haley;26/9/2016;3;Walton;3/3/2016;6;Robertson;12/5/2016;1;Vinson;18/4/2016;9;Cherry;30/4/2015;9
1056;bagno della camera 2;5;44;Solomon;26/3/2017;8;Roberson;23/3/2017;4;Rhodes;12/6/2016;2;Shannon;4/3/2017;3;Hebert;5/10/2015;9;Walton;23/5/2016;3;Serrano;31/12/2016;10;Todd;17/6/2016;6;Rodriquez;31/5/2016;4;Newman;3/4/2016;5;Mathews;9/4/2015;5;Harper;27/3/2017;6;Gill;19/8/2016;2;Weaver;30/5/2015;10;Castaneda;14/11/2016;2;Kane;22/3/2016;3
1057;Hotel La Stella Seccheto e Diving Service Center;2;58;Allen;21/9/2016;1;Osborn;19/7/2016;8;Hayes;13/11/2016;7;Morales;28/4/2015;5;Coleman;22/8/2016;6;Mcmahon;20/4/2016;9;Mcclure;29/3/2016;9;Talley;15/9/2016;2;Mann;27/3/2017;5;Green;24/2/2017;3;Kidd;15/1/2016;1;Vincent;23/7/2016;1;Hudson;11/11/2015;9;Stevenson;19/6/2016;2;Blackburn;4/2/2016;5;Craft;19/1/2016;1
1058;Hotel Il Magnifico ;2;89;Henry;8/6/2015;3;Rollins;18/6/2015;4;Wheeler;22/3/2016;5;Montgomery;8/8/2016;1;Barker;14/5/2016;1;Hendricks;6/3/2017;3;Mccarty;30/12/2016;2;Cash;17/12/2016;10;Battle;23/4/2015;7;Holder;6/12/2016;10;Campbell;7/4/2015;5;Walter;7/12/2015;7;Nguyen;15/12/2015;9;Dennis;5/3/2016;10;Chase;16/4/2015;3;Harmon;15/3/2016;5
1060;Gabbiano Azzurro Hotel Marciana Marina;3;52;Vega;14/6/2015;6;Hess;12/5/2016;6;Carey;2/5/2016;4;Frank;10/4/2015;7;Snow;25/1/2016;2;Wise;11/7/2015;6;Simmons;13/3/2016;3;Buchanan;4/7/2015;10;Silva;18/4/2015;3;Bailey;30/11/2015;7;Martin;1/8/2015;2;Church;7/8/2015;5;Delaney;30/4/2016;4;Cobb;27/2/2016;7;Wagner;5/2/2016;1;Stewart;5/11/2016;4
1062;Soggiorno Tagliaferro;1;74;Jennings;31/7/2016;7;Shelton;21/4/2015;8;Johns;19/3/2016;2;Vincent;20/4/2015;1;Madden;3/5/2015;5;Dodson;27/5/2016;2;Terrell;3/11/2016;5;Holloway;30/6/2016;6;Ortega;5/12/2015;4;Bonner;12/6/2016;1;Barr;2/1/2017;7;Olsen;1/9/2015;4;Phillips;10/12/2016;9;Pitts;24/9/2015;7;Pickett;12/12/2015;6;Suarez;25/6/2015;1
1063;L'arsellina;3;61;Neal;3/6/2016;8;Berger;30/11/2016;4;Baxter;20/11/2015;6;Wilkerson;18/1/2017;8;Ayala;8/2/2016;3;Mccray;7/1/2016;2;Howard;24/3/2017;3;Caldwell;25/9/2015;8;Bush;16/8/2015;6;Porter;10/9/2015;3;Wallace;26/4/2015;3;Branch;6/7/2016;10;Wilkerson;13/4/2016;10;Burris;5/1/2016;2;Oneal;10/4/2016;5;Vazquez;29/1/2016;9
1064;Residence Intur;4;63;Bailey;23/9/2016;5;Everett;28/6/2016;9;Wright;18/9/2015;10;Woodward;13/9/2016;2;Dejesus;19/11/2016;2;Holman;4/8/2016;5;Benson;4/9/2015;4;Alexander;10/11/2015;10;Church;13/9/2016;10;Barnes;7/9/2015;1;Dotson;6/10/2015;7;Conway;7/12/2015;7;Russell;22/10/2016;4;Rivera;18/6/2015;10;Brady;24/9/2016;3;York;11/5/2015;7
1065;Casa Fortuna;3;39;Fisher;27/12/2016;7;Henderson;23/11/2016;9;Hunt;1/10/2015;8;Beach;8/11/2016;9;Mendoza;2/7/2015;10;Rice;4/9/2016;9;Francis;30/3/2017;5;Hendricks;10/3/2017;8;Short;27/10/2016;1;Keller;10/7/2016;8;Sellers;12/7/2016;1;Robles;24/8/2016;7;Mitchell;6/11/2015;10;Hatfield;12/4/2016;3;Murphy;13/1/2017;6;Davis;17/12/2015;9
1066;Residence Elite;5;69;Doyle;14/7/2015;1;Figueroa;4/8/2015;6;Salas;26/1/2017;2;Craig;14/3/2016;9;Witt;17/6/2016;3;Wheeler;24/1/2016;10;Burns;22/4/2015;5;Wells;22/11/2016;9;Peters;11/5/2016;3;Dunlap;6/11/2015;3;Cook;19/11/2016;2;David;21/10/2016;10;Gomez;24/8/2015;9;Sims;19/2/2017;4;Duke;19/11/2015;3;Day;11/5/2016;8
1067;Residence LeMarina di Campo Isola d'Eba;3;21;Lindsey;8/12/2016;2;Mcleod;17/3/2016;1;Sanford;18/3/2017;5;Atkinson;6/6/2016;7;Moran;16/7/2016;7;Higgins;27/11/2016;7;Raymond;6/9/2015;9;Foley;19/6/2016;9;Cervantes;19/10/2016;6;Hartman;5/12/2016;9;Stanton;10/11/2016;3;Guy;16/6/2015;6;Blankenship;22/12/2015;10;Riggs;14/10/2015;10;Hyde;28/8/2015;6;Washington;25/5/2016;3
1070;Hotel Elba;1;17;Anthony;31/7/2015;7;Landry;30/6/2016;3;Chan;11/10/2016;9;Brewer;29/3/2016;1;Mills;5/12/2016;2;Collier;11/6/2016;7;Mayer;27/7/2016;10;Carpenter;31/5/2015;8;Gamble;28/1/2017;7;Armstrong;17/8/2016;5;Mcclure;31/10/2015;9;Chandler;8/2/2016;5;Clay;14/6/2015;6;Underwood;4/1/2017;1;Wilder;2/10/2016;8;Watson;16/11/2015;10
1071;Agenzia Margherita Viaggi;2;92;Mason;19/8/2015;7;Combs;6/12/2015;5;Branch;8/4/2016;7;Nixon;16/11/2016;6;Ferrell;16/3/2016;7;Stanton;5/10/2016;9;Day;10/7/2016;1;Hogan;25/9/2016;9;Hartman;15/9/2016;10;Rocha;17/4/2016;10;Levine;31/12/2016;1;Mcknight;18/12/2016;1;Moody;11/3/2017;10;Mccullough;6/9/2016;5;Williamson;4/8/2015;4;Hansen;12/11/2016;7
1072;hotel tre colonne;4;80;Wyatt;11/4/2015;7;Tyler;26/6/2016;6;Gibson;4/9/2016;10;Carey;23/10/2015;6;Callahan;6/11/2016;8;Marquez;14/10/2016;3;Wilcox;10/6/2015;7;Barrett;13/6/2015;3;Macias;5/4/2017;8;Blackburn;9/7/2015;5;Thompson;30/3/2017;5;Stokes;23/10/2015;7;Meyer;28/5/2015;4;Lynch;29/3/2016;5;Juarez;5/1/2016;8;Jenkins;29/1/2017;5
1074;Hotel del Golfo;2;68;Figueroa;21/1/2016;7;Bass;19/5/2015;6;Waters;9/7/2015;4;Kirkland;8/1/2017;2;Hale;22/5/2015;8;Bridges;30/6/2016;4;Lee;6/2/2017;7;Velez;12/2/2016;1;Terry;20/8/2016;4;Hopper;26/12/2015;4;Morrison;11/9/2015;1;Griffin;31/5/2015;7;Strong;7/8/2015;7;Simpson;4/7/2015;7;Mayer;27/1/2016;3;Guerrero;4/7/2015;2
1076;Hotel Desiree - Loc. Spartaia;1;84;Blackburn;21/2/2017;6;Bruce;9/11/2015;9;Brown;20/11/2015;4;Cote;8/5/2015;1;Welch;18/7/2016;1;Gonzales;18/4/2016;8;Howell;3/6/2015;9;Martin;9/1/2016;3;Fleming;16/6/2015;4;Cooke;9/5/2016;9;Lloyd;24/2/2017;8;Lara;18/6/2016;10;Gonzales;6/11/2016;8;Lucas;23/1/2017;8;Walls;18/11/2016;9;Mcgee;9/9/2015;2
1078;Hotel Desiree;1;20;Short;4/2/2017;10;Chen;3/4/2017;7;Cunningham;26/11/2016;10;Murray;12/12/2016;4;Mosley;10/4/2015;2;Mccall;8/1/2017;8;Tanner;20/1/2017;7;Gordon;17/1/2016;9;Mckinney;28/9/2016;2;Goff;30/10/2015;2;Mayer;16/5/2016;6;Stark;19/10/2016;8;Vang;5/11/2016;4;Glenn;1/1/2017;10;Norton;5/9/2016;6;Townsend;23/5/2015;6
1080;Aviotel;4;32;Nichols;10/9/2016;9;Gonzales;8/2/2016;8;Rocha;29/10/2016;2;Hall;19/10/2015;5;Cole;4/9/2016;10;Lawrence;31/3/2017;2;Blankenship;15/8/2016;8;Perkins;25/2/2016;6;Spence;13/8/2015;6;Webb;26/7/2016;10;Harrell;5/2/2017;5;Ramsey;23/2/2017;7;Fitzpatrick;1/11/2015;9;Davis;2/3/2017;8;Bolton;17/4/2016;4;Stout;17/2/2016;1
1081;Residence SudOvest;5;38;Hendricks;22/2/2017;7;Barker;14/4/2015;2;Keith;9/3/2017;9;Barrera;27/6/2016;6;Whitney;16/8/2016;4;Terrell;26/1/2017;4;Whitaker;10/12/2015;6;Soto;30/3/2017;1;Solomon;10/8/2016;4;King;1/8/2015;2;Skinner;1/2/2017;5;Bell;1/9/2016;10;Carlson;19/10/2016;8;Murphy;21/6/2016;9;Cooke;16/7/2016;3;Chapman;29/6/2016;6
1082;Aviotel Residence Hotel;2;33;Nichols;16/6/2016;6;Raymond;21/5/2015;7;Schultz;4/2/2017;6;Hensley;14/1/2016;2;Benton;18/5/2016;1;Dominguez;19/1/2016;2;Vinson;3/12/2016;1;Lowery;24/2/2016;6;Gordon;17/8/2016;6;Villarreal;15/4/2015;7;Hardy;2/1/2016;4;Goff;25/12/2015;3;Bailey;2/5/2015;8;Yang;6/7/2015;4;Fox;1/8/2016;7;Wong;6/7/2015;7
1083;Hotel Il Delfino;2;73;Ford;15/12/2016;10;Lloyd;28/4/2015;6;Downs;15/10/2015;3;Marquez;25/3/2017;9;Dickerson;20/8/2015;3;Watkins;30/3/2017;10;Cameron;25/11/2016;7;Webb;15/12/2015;8;Turner;27/8/2016;10;Ramirez;20/8/2016;7;Solis;3/3/2017;10;Dickson;13/4/2015;10;Burris;26/6/2016;10;Bridges;10/3/2017;3;Glass;3/10/2016;6;Blake;9/10/2016;2
1085;Hotel La perla del Golfo;5;26;Thornton;28/11/2015;6;Woodard;30/11/2015;7;Miller;31/12/2016;5;Woods;22/4/2015;1;Lindsey;17/12/2016;5;Burns;23/10/2016;1;Chandler;15/7/2015;8;Gilliam;25/7/2016;10;Hopper;22/2/2016;10;Gomez;28/6/2015;6;Nash;1/7/2016;2;Barry;12/10/2015;5;Christensen;6/12/2015;4;Workman;10/6/2015;8;Richard;14/9/2015;4;Vincent;16/1/2016;9
1086;Residence Villa Cecilia;2;63;Mcclure;9/5/2016;6;Stark;31/12/2016;7;Weiss;5/8/2015;6;Pate;22/12/2016;4;Giles;2/10/2016;10;Summers;3/8/2015;2;Rowe;25/5/2016;7;Ward;13/1/2016;3;Berry;10/9/2015;5;Larsen;5/7/2016;10;Simpson;16/5/2016;4;Franks;23/2/2017;10;Fitzgerald;13/7/2015;4;Scott;11/10/2016;8;Nguyen;28/10/2015;2;Mathis;20/1/2016;7
1087;Agriturismo Casa Nei Tigli;4;56;Harrell;19/11/2016;5;Compton;9/9/2016;7;Mccarty;21/12/2015;7;Dixon;5/5/2016;1;Valenzuela;18/8/2015;4;Wilcox;22/10/2015;5;Reilly;17/11/2016;9;Castro;31/1/2016;1;Nolan;5/10/2016;2;Meadows;25/8/2015;8;William;16/10/2016;3;Buchanan;9/7/2016;7;Lester;22/6/2016;2;James;16/11/2015;5;Lucas;18/6/2015;6;Love;31/1/2016;1
1088;Ville Degli Ulivi;5;39;Oliver;18/3/2017;7;Dunlap;13/3/2017;9;Hill;22/2/2016;5;Warner;4/1/2016;8;Norris;24/10/2016;6;Strickland;16/11/2015;10;Burgess;22/10/2015;6;Lane;24/7/2016;6;Rose;29/4/2016;4;Stevens;6/10/2015;10;Newman;27/5/2016;4;Ewing;8/2/2016;3;Ward;25/4/2016;10;Reilly;29/10/2015;8;Langley;2/9/2015;2;Bolton;9/4/2015;5
1089;Varya's Villa;5;21;Cotton;25/3/2017;2;Estes;1/6/2015;3;Patrick;26/3/2016;2;Dickson;5/10/2016;9;Nieves;28/7/2016;10;Knowles;26/1/2016;1;Walton;8/7/2015;4;Dixon;28/1/2016;2;Burks;9/4/2016;7;Pickett;26/3/2017;3;Higgins;22/11/2015;4;Craig;21/2/2016;5;Burris;20/7/2015;7;Goff;6/8/2016;6;Butler;29/4/2016;4;Harrington;24/1/2016;7
1090;Villa Lafonte;5;90;Johnson;17/3/2017;2;Burnett;25/5/2016;3;Leblanc;26/1/2016;7;Flynn;16/2/2016;10;Frederick;6/9/2015;8;Wynn;7/5/2016;1;Kane;6/12/2016;5;Kent;30/10/2016;2;Contreras;10/6/2015;10;Britt;24/8/2016;8;Gillespie;28/8/2015;3;Haynes;25/11/2015;7;Tate;23/4/2015;10;Knowles;26/1/2017;6;Mckay;26/5/2015;9;Cook;11/11/2016;5
1091;Camping Scaglieri;3;45;Oliver;30/6/2016;6;Kane;9/1/2016;10;Bradford;20/1/2016;1;Estrada;11/12/2016;2;Harrell;30/5/2015;8;Barker;3/2/2016;10;Gay;4/9/2016;7;Woods;8/4/2015;1;Lloyd;2/11/2015;3;Valenzuela;29/2/2016;1;Hughes;28/8/2016;8;Perry;23/5/2016;9;Maddox;14/9/2015;2;Lawson;18/4/2015;8;Griffith;1/11/2015;8;Walter;4/2/2017;4
1092;la collina;5;97;Petty;24/1/2016;9;Tillman;19/7/2015;10;Nash;13/12/2016;3;Richardson;20/1/2016;7;Salinas;28/1/2016;10;Fowler;10/8/2016;1;Bentley;18/5/2016;10;Rollins;15/12/2015;6;Patterson;18/12/2015;2;Hunt;25/8/2016;3;Woods;26/9/2016;2;Osborne;21/1/2017;9;Weeks;2/3/2016;5;Wright;17/4/2015;10;York;14/1/2016;6;Flowers;30/3/2017;5
1093;Hotel Park Napoleone;5;87;Elliott;11/4/2015;3;Gibson;8/2/2016;9;Waller;11/8/2015;9;Navarro;26/5/2016;10;Kelley;19/1/2016;1;Grimes;13/6/2015;4;Harmon;5/12/2015;7;Witt;27/1/2017;4;Schmidt;21/1/2017;4;Schwartz;9/5/2015;5;Lewis;12/10/2015;3;Russo;2/3/2017;8;Frye;18/9/2015;1;Bowers;14/12/2015;6;Garza;28/3/2016;7;Fisher;11/4/2016;10
1094;Lacona Residence;2;87;Hardy;15/2/2016;5;Gentry;29/5/2015;4;Horn;13/12/2016;8;Logan;28/8/2015;9;Marquez;14/6/2016;5;Oneal;24/4/2016;8;Rose;30/1/2016;7;Knowles;28/4/2016;8;Mcmahon;16/12/2015;8;Briggs;6/1/2016;9;Everett;9/6/2016;4;Carney;17/8/2015;10;Walker;2/1/2017;8;Maxwell;27/7/2015;9;Conway;9/8/2015;10;Sherman;30/4/2016;5
